gid,geom,cod_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
"12444",MULTIPOINT(-60.7161557546827 -32.8264562379917),"82",Santa Fe,San Lorenzo,"82119020",Capitán Bermúdez,Componente de localidad compuesta,"0003",Gran Rosario,"820266",Capitán Bermúdez,"-32.826456","-60.716156","-32º49'35""","-60º42'58""",INDEC
"12445",MULTIPOINT(-60.9668096936994 -33.106020935608),"82",Santa Fe,San Lorenzo,"82119040",Coronel Arnold,Localidad simple,"1347",Coronel Arnold,"823988",Coronel Arnold,"-33.106021","-60.966810","-33º 6'22""","-60º58' 1""",INDEC
"12446",MULTIPOINT(-60.7936464408933 -32.6678121550884),"82",Santa Fe,San Lorenzo,"82119140",Timbúes,Localidad simple,"0791",Timbúes,"824030",Timbúes,"-32.667812","-60.793646","-32º40' 4""","-60º47'37""",INDEC
"12447",MULTIPOINT(-60.7313938904008 -32.7160386395288),"82",Santa Fe,San Lorenzo,"82119080",Puerto General San Martín,Componente de localidad compuesta,"0003",Gran Rosario,"820287",Puerto General San Martín,"-32.716039","-60.731394","-32º42'58""","-60º43'53""",INDEC
"12448",MULTIPOINT(-61.0741301099096 -33.1724956665193),"82",Santa Fe,San Lorenzo,"82119060",Fuentes,Localidad simple,"0744",Fuentes,"823995",Fuentes,"-33.172496","-61.074130","-33º10'21""","-61º 4'27""",INDEC
"12449",MULTIPOINT(-60.8159027763388 -32.7044761588355),"82",Santa Fe,San Lorenzo,"82119010",Aldao,Localidad simple,"4103",Aldao,"823981",Aldao,"-32.704476","-60.815903","-32º42'16""","-60º48'57""",INDEC
"12451",MULTIPOINT(-61.1518666525431 -32.8573856568626),"82",Santa Fe,San Lorenzo,"82119030",Carcarañá,Localidad simple,"0186",Carcarañá,"820273",Carcarañá,"-32.857386","-61.151867","-32º51'27""","-61º 9' 7""",INDEC
"12452",MULTIPOINT(-60.7310114690631 -32.7815481103946),"82",Santa Fe,San Lorenzo,"82119050",Fray Luis Beltrán,Componente de localidad compuesta,"0003",Gran Rosario,"820280",Fray Luis Beltrán,"-32.781548","-60.731011","-32º46'54""","-60º43'52""",INDEC
"12453",MULTIPOINT(-60.9096474483425 -32.898143152173),"82",Santa Fe,San Lorenzo,"82119110",Roldán,Componente de localidad compuesta,"0003",Gran Rosario,"820294",Roldán,"-32.898143","-60.909647","-32º53'53""","-60º54'35""",INDEC
"12454",MULTIPOINT(-60.9045817702944 -32.7823399784108),"82",Santa Fe,San Lorenzo,"82119070",Luis Palacios,Localidad simple,"1381",Luis Palacios (Est. La Salada),"824002",Luis Palacios,"-32.782340","-60.904582","-32º46'56""","-60º54'16""",INDEC
"12455",MULTIPOINT(-62.0375926629187 -31.7398470340394),"82",Santa Fe,San Martín,"82126060",Crispi,Localidad simple,"4156",Crispi,"824079",Crispi,"-31.739847","-62.037593","-31º44'23""","-62º 2'15""",INDEC
"12456",MULTIPOINT(-61.8288762614104 -31.7675752802005),"82",Santa Fe,San Martín,"82126160",Sastre,Localidad simple,"0403",Sastre,"820322","Sastre,Sastre y Ortiz","-31.767575","-61.828876","-31º46' 3""","-61º49'44""",INDEC
"12460",MULTIPOINT(-62.0622809895362 -32.0127540707308),"82",Santa Fe,San Martín,"82126080",Landeta,Localidad simple,"1121",Landeta,"824086",Landeta,"-32.012754","-62.062281","-32º 0'46""","-62º 3'44""",INDEC
"12470",MULTIPOINT(-61.7026271267646 -31.9215223623491),"82",Santa Fe,San Martín,"82126170",Traill,Localidad simple,"4175",Traill,"824135",Traill,"-31.921522","-61.702627","-31º55'17""","-61º42' 9""",INDEC
"12472",MULTIPOINT(-61.9804415931331 -32.1439257600789),"82",Santa Fe,San Martín,"82126130",Piamonte,Localidad simple,"0582",Piamonte,"824121",Piamonte,"-32.143926","-61.980442","-32º 8'38""","-61º58'50""",INDEC
"12474",MULTIPOINT(-62.1104993813252 -31.8211859275252),"82",Santa Fe,San Martín,"82126100",Las Petacas,Localidad simple,"1256",Las Petacas,"824100",Las Petacas,"-31.821186","-62.110499","-31º49'16""","-62º 6'38""",INDEC
"12475",MULTIPOINT(-61.4922790177356 -32.1974753473285),"82",Santa Fe,San Martín,"82126090",Las Bandurrias,Localidad simple,"6802",Las Bandurrias,"824093",Las Bandurrias,"-32.197475","-61.492279","-32º11'51""","-61º29'32""",INDEC
"12476",MULTIPOINT(-61.569620353558 -31.8578635123551),"82",Santa Fe,San Martín,"82126150",San Martín de las Escobas,Localidad simple,"0841",San Martín de las Escobas,"824128",San Martín de las Escobas,"-31.857864","-61.569620","-31º51'28""","-61º34'11""",INDEC
"12478",MULTIPOINT(-61.4009185852123 -31.9094510313995),"82",Santa Fe,San Martín,"82126050",Colonia Belgrano,Localidad simple,"1218",Colonia Belgrano,"824072",Colonia Belgrano,"-31.909451","-61.400919","-31º54'34""","-61º24' 3""",INDEC
"12479",MULTIPOINT(-61.6315863412851 -32.3222613442548),"82",Santa Fe,San Martín,"82126110",Los Cardos,Localidad simple,"1157",Los Cardos,"824107",Los Cardos,"-32.322261","-61.631586","-32º19'20""","-61º37'54""",INDEC
"12480",MULTIPOINT(-61.6018592430379 -32.0543682922573),"82",Santa Fe,San Martín,"82126010",Cañada Rosquín,Localidad simple,"0470",Cañada Rosquín,"824044",Cañada Rosquín,"-32.054368","-61.601859","-32º 3'16""","-61º36' 7""",INDEC
"12481",MULTIPOINT(-62.0901355657806 -31.6685679305441),"82",Santa Fe,San Martín,"82126040",Castelar,Localidad simple,"1616",Castelar,"824065",Castelar,"-31.668568","-62.090136","-31º40' 7""","-62º 5'24""",INDEC
"12482",MULTIPOINT(-61.5398429094885 -32.1256336531397),"82",Santa Fe,San Martín,"82126030",Casas,Localidad simple,"1560",Casas,"824058",Casas,"-32.125634","-61.539843","-32º 7'32""","-61º32'23""",INDEC
"12484",MULTIPOINT(-61.9058678442345 -32.2669774076931),"82",Santa Fe,San Martín,"82126120",María Susana,Localidad simple,"0626",María Susana,"824114",María Susana,"-32.266977","-61.905868","-32º16' 1""","-61º54'21""",INDEC
"12488",MULTIPOINT(-61.7019155962458 -32.1980414318442),"82",Santa Fe,San Martín,"82126070",El Trébol,Localidad simple,"0264",El Trébol,"820308",El Trébol,"-32.198041","-61.701916","-32º11'53""","-61º42' 7""",INDEC
"12494",MULTIPOINT(-61.4013336490333 -31.944834106458),"82",Santa Fe,San Martín,"82126180",Wildermuth,Localidad simple,"6811",Wildermuth (Est. Granadero B. Bustos),"824072",Colonia Belgrano,"-31.944834","-61.401334","-31º56'41""","-61º24' 5""",INDEC
"12495",MULTIPOINT(-61.859653303999 -31.896153096459),"82",Santa Fe,San Martín,"82126140",San Jorge,Localidad simple,"0184",San Jorge,"820315",San Jorge,"-31.896153","-61.859653","-31º53'46""","-61º51'35""",INDEC
"12497",MULTIPOINT(-61.782730950908 -32.0504517884543),"82",Santa Fe,San Martín,"82126020",Carlos Pellegrini,Localidad simple,"0486",Carlos Pellegrini,"824051",Carlos Pellegrini,"-32.050452","-61.782731","-32º 3' 2""","-61º46'58""",INDEC
"12504",MULTIPOINT(-60.1715414465427 -29.2681635262819),"82",Santa Fe,Vera,"82133160",Toba,Localidad simple,"4170",Toba,"824205",Toba,"-29.268164","-60.171541","-29º16' 5""","-60º10'18""",INDEC
"12521",MULTIPOINT(-60.41289860052 -29.0569537199912),"82",Santa Fe,Vera,"82133040",Fortín Olmos,Localidad simple,"0955",Fortín Olmos,"824149",Fortín Olmos,"-29.056954","-60.412899","-29º 3'25""","-60º24'46""",INDEC
"12546",MULTIPOINT(-60.070701236947 -28.6748656834627),"82",Santa Fe,Vera,"82133070",Intiyaco,Localidad simple,"1314",Intiyaco,"824170",Intiyaco,"-28.674866","-60.070701","-28º40'30""","-60º 4'15""",INDEC
"12547",MULTIPOINT(-60.402675586656 -29.2819170762863),"82",Santa Fe,Vera,"82133140",Pueblo Santa Lucía,Localidad simple,"4180",Pueblo Santa Lucía,"820336",Vera,"-29.281917","-60.402676","-29º16'55""","-60º24'10""",INDEC
"12548",MULTIPOINT(-60.2520040689412 -28.9451326200967),"82",Santa Fe,Vera,"82133130",Pozo de los Indios,Localidad simple,"6859",Pozo de los Indios,"824156",Garabato,"-28.945133","-60.252004","-28º56'42""","-60º15' 7""",INDEC
"12551",MULTIPOINT(-60.3782241422222 -29.5862759292266),"82",Santa Fe,Vera,"82133090",La Gallareta,Localidad simple,"0726",La Gallareta,"824177",La Gallareta,"-29.586276","-60.378224","-29º35'11""","-60º22'42""",INDEC
"12552",MULTIPOINT(-59.8480856379029 -28.6710544649968),"82",Santa Fe,Vera,"82133150",Tartagal,Localidad simple,"1053",Tartagal (Est. El Tajamar),"824198",Tartagal,"-28.671054","-59.848086","-28º40'16""","-59º50'53""",INDEC
"12553",MULTIPOINT(-60.1350767620573 -28.9544900875832),"82",Santa Fe,Vera,"82133050",Garabato,Localidad simple,"1463",Garabato,"824156",Garabato,"-28.954490","-60.135077","-28º57'16""","-60º 8' 6""",INDEC
"12554",MULTIPOINT(-60.2234051707498 -28.8247601435944),"82",Santa Fe,Vera,"82133080",Kilómetro 115,Localidad simple,"6837",Kilómetro 115,"824156",Garabato,"-28.824760","-60.223405","-28º49'29""","-60º13'24""",INDEC
"12555",MULTIPOINT(-60.283116145806 -29.8880092948258),"82",Santa Fe,Vera,"82133010",Calchaquí,Localidad simple,"0296",Calchaquí,"820329",Calchaquí,"-29.888009","-60.283116","-29º53'17""","-60º16'59""",INDEC
"12557",MULTIPOINT(-60.2147719463375 -29.4592286244509),"82",Santa Fe,Vera,"82133170",Vera,Localidad simple,"0161",Vera (Est. Gobernador Vera),"820336",Vera,"-29.459229","-60.214772","-29º27'33""","-60º12'53""",INDEC
"12558",MULTIPOINT(-60.0910907661456 -28.7625002902498),"82",Santa Fe,Vera,"82133030",Colmena,Localidad simple,"6836",Colmena,"824170",Intiyaco,"-28.762500","-60.091091","-28º45'45""","-60º 5'28""",INDEC
"12559",MULTIPOINT(-60.2531843946388 -29.687649602218),"82",Santa Fe,Vera,"82133110",Margarita,Localidad simple,"0716",Margarita,"824191",Margarita,"-29.687650","-60.253184","-29º41'16""","-60º15'11""",INDEC
"12562",MULTIPOINT(-59.9835541954231 -28.3091298452064),"82",Santa Fe,Vera,"82133020",Cañada Ombú,Localidad simple,"4102",Cañada Ombú,"824142",Cañada Ombú,"-28.309130","-59.983554","-28º18'33""","-59º59' 1""",INDEC
"12563",MULTIPOINT(-60.024787423055 -28.5563754722768),"82",Santa Fe,Vera,"82133060",Golondrina,Localidad simple,"4120",Golondrina,"824163",Golondrina,"-28.556375","-60.024787","-28º33'23""","-60º 1'29""",INDEC
"12568",MULTIPOINT(-60.2392862643997 -29.1082245319843),"82",Santa Fe,Vera,"82133120",Paraje 29,Localidad simple,"4179",Paraje 29,"824149",Fortín Olmos,"-29.108225","-60.239286","-29º 6'30""","-60º14'21""",INDEC
"12574",MULTIPOINT(-59.9779636045653 -28.1018205910224),"82",Santa Fe,Vera,"82133100",Los Amores,Localidad simple,"1335",Los Amores,"824184",Los Amores,"-28.101821","-59.977964","-28º 6' 7""","-59º58'41""",INDEC
"12592",MULTIPOINT(-62.4417695532694 -29.3491784387008),"86",Santiago del Estero,Aguirre,"86007030",Malbrán,Localidad simple,"1393",Malbrán,"866007",Malbrán,"-29.349178","-62.441770","-29º20'57""","-62º26'30""",INDEC
"12595",MULTIPOINT(-62.2671396779978 -29.5347106971472),"86",Santiago del Estero,Aguirre,"86007010",Argentina,Localidad simple,"6913",Argentina,"866308",Argentina,"-29.534711","-62.267140","-29º32' 5""","-62º16' 2""",INDEC
"12596",MULTIPOINT(-62.8001028061063 -28.9481388447586),"86",Santiago del Estero,Aguirre,"86007020",Casares,Localidad simple,"4257",Casares,"866315",Casares,"-28.948139","-62.800103","-28º56'53""","-62º48' 0""",INDEC
"12599",MULTIPOINT(-62.6545484671784 -29.1417538071605),"86",Santiago del Estero,Aguirre,"86007040",Villa General Mitre,Localidad simple,"0615",Villa General Mitre (Est. Pinto),"860007",Gobernador Luis G. Pinto,"-29.141754","-62.654548","-29º 8'30""","-62º39'16""",INDEC
"12604",MULTIPOINT(-61.8122844844299 -26.3857413100398),"86",Santiago del Estero,Alberdi,"86014020",Coronel Manuel L. Rico,Localidad simple,"4254",Coronel Manuel L. Rico,"860000",sin gobierno local,"-26.385741","-61.812284","-26º23' 9""","-61º48'44""",INDEC
"12606",MULTIPOINT(-61.8150443653887 -26.6754072538903),"86",Santiago del Estero,Alberdi,"86014040",Sachayoj,Localidad simple,"1034",Sachajoy,"866014",Sachajoy,"-26.675407","-61.815044","-26º40'31""","-61º48'54""",INDEC
"12622",MULTIPOINT(-62.7207302293428 -26.7252649468065),"86",Santiago del Estero,Alberdi,"86014030",Donadeu,Localidad simple,"4201",Donadeu,"866322",Donadeu,"-26.725265","-62.720730","-26º43'31""","-62º43'15""",INDEC
"12625",MULTIPOINT(-62.8470501510851 -26.5839525416973),"86",Santiago del Estero,Alberdi,"86014010",Campo Gallo,Localidad simple,"0583",Campo Gallo,"860014",Campo Gallo,"-26.583953","-62.847050","-26º35' 2""","-62º50'49""",INDEC
"12631",MULTIPOINT(-63.559210449885 -26.6905981377104),"86",Santiago del Estero,Alberdi,"86014050",Santos Lugares,Localidad simple,"4229",Santos Lugares,"866329",Santos Lugares,"-26.690598","-63.559210","-26º41'26""","-63º33'33""",INDEC
"12668",MULTIPOINT(-63.8173285607086 -28.4964440454268),"86",Santiago del Estero,Atamisqui,"86021030",Villa Atamisqui,Localidad simple,"0820",Villa Atamisqui,"860021",Villa Atamisqui,"-28.496444","-63.817329","-28º29'47""","-63º49' 2""",INDEC
"12670",MULTIPOINT(-63.9374460740792 -28.4937289050537),"86",Santiago del Estero,Atamisqui,"86021010",Estación Atamisqui,Localidad simple,"4213",Estación Atamisqui,"866021",Estación Atamisqui,"-28.493729","-63.937446","-28º29'37""","-63º56'15""",INDEC
"12671",MULTIPOINT(-63.7855074435545 -28.6523413407303),"86",Santiago del Estero,Atamisqui,"86021020",Medellín,Localidad simple,"4214",Medellín,"866028",Medellín,"-28.652341","-63.785507","-28º39' 8""","-63º47' 8""",INDEC
"12695",MULTIPOINT(-63.339329710605 -28.3363516116472),"86",Santiago del Estero,Avellaneda,"86028040",Lugones,Localidad simple,"1428",Lugones,"866049",Lugones,"-28.336352","-63.339330","-28º20'11""","-63º20'22""",INDEC
"12701",MULTIPOINT(-63.0662378189146 -28.4829143821031),"86",Santiago del Estero,Avellaneda,"86028020",Herrera,Localidad simple,"0969",Herrera,"866035",Herrera,"-28.482914","-63.066238","-28º28'58""","-63º 3'58""",INDEC
"12702",MULTIPOINT(-63.2760508183223 -28.4826006843391),"86",Santiago del Estero,Avellaneda,"86028060",Villa Mailín,Localidad simple,"1537",Villa Mailín,"866336",Mailín,"-28.482601","-63.276051","-28º28'57""","-63º16'34""",INDEC
"12706",MULTIPOINT(-62.8430627391276 -28.8146898753285),"86",Santiago del Estero,Avellaneda,"86028050",Real Sayana,Localidad simple,"1225",Real Sayana,"866056",Real Sayana,"-28.814690","-62.843063","-28º48'53""","-62º50'35""",INDEC
"12707",MULTIPOINT(-62.9504181401517 -28.6040232228037),"86",Santiago del Estero,Avellaneda,"86028010",Colonia Dora,Localidad simple,"0795",Colonia Dora,"860028",Colonia Dora,"-28.604023","-62.950418","-28º36'14""","-62º57' 2""",INDEC
"12732",MULTIPOINT(-62.8811801112625 -28.6814772838937),"86",Santiago del Estero,Avellaneda,"86028030",Icaño,Localidad simple,"1020",Icaño,"866042",Icaño,"-28.681477","-62.881180","-28º40'53""","-62º52'52""",INDEC
"12737",MULTIPOINT(-64.3705874466933 -27.6223678234584),"86",Santiago del Estero,Banda,"86035120",Los Soria,Localidad simple,"4258",Los Soria,"860000",sin gobierno local,"-27.622368","-64.370587","-27º37'21""","-64º22'14""",INDEC
"12738",MULTIPOINT(-64.0231547511015 -27.7084972196997),"86",Santiago del Estero,Banda,"86035040",Cañada Escobar,Localidad simple,"4226",Cañada Escobar,"866357",Cañada Escobar,"-27.708497","-64.023155","-27º42'31""","-64º 1'23""",INDEC
"12774",MULTIPOINT(-64.3549548145901 -27.6526031284249),"86",Santiago del Estero,Banda,"86035110",Los Quiroga,Localidad simple,"1204",Los Quiroga,"866070",Los Quiroga,"-27.652603","-64.354955","-27º39' 9""","-64º21'18""",INDEC
"12775",MULTIPOINT(-64.3781755909206 -27.2901647703583),"86",Santiago del Estero,Banda,"86035010",Abra Grande,Localidad simple,"4251",Abra Grande,"860000",sin gobierno local,"-27.290165","-64.378176","-27º17'25""","-64º22'41""",INDEC
"12778",MULTIPOINT(-64.2306649546912 -27.4959402813048),"86",Santiago del Estero,Banda,"86035080",La Aurora,Localidad simple,"1469",La Aurora,"866371",La Aurora,"-27.495940","-64.230665","-27º29'45""","-64º13'50""",INDEC
"12785",MULTIPOINT(-64.1352255769305 -27.5805642853857),"86",Santiago del Estero,Banda,"86035060",Clodomira,Localidad simple,"0297",Clodomira,"860035",Clodomira,"-27.580564","-64.135226","-27º34'50""","-64º 8' 7""",INDEC
"12786",MULTIPOINT(-64.4993209001353 -27.4120561654814),"86",Santiago del Estero,Banda,"86035030",Ardiles,Localidad simple,"4245",Ardiles,"866350",Ardiles,"-27.412056","-64.499321","-27º24'43""","-64º29'58""",INDEC
"12787",MULTIPOINT(-64.2546011500411 -27.6229194663803),"86",Santiago del Estero,Banda,"86035020",Antajé,Localidad simple,"4232",Antajé,"866343",Antajé,"-27.622919","-64.254601","-27º37'23""","-64º15'17""",INDEC
"12788",MULTIPOINT(-64.4198407399146 -27.5069327538884),"86",Santiago del Estero,Banda,"86035050",Chaupi Pozo,Localidad simple,"6919",Chaupi Pozo,"866364",Chaupi Pozo,"-27.506933","-64.419841","-27º30'25""","-64º25'11""",INDEC
"12789",MULTIPOINT(-64.2883429926439 -27.698419950162),"86",Santiago del Estero,Banda,"86035100",La Dársena,Localidad simple,"4206",La Dársena,"866378",La Dársena,"-27.698420","-64.288343","-27º41'54""","-64º17'18""",INDEC
"12790",MULTIPOINT(-64.2433604451795 -27.7306502519905),"86",Santiago del Estero,Banda,"86035090",La Banda,Componente de localidad compuesta,"0012",Santiago del Estero - La Banda,"860042",La Banda,"-27.730650","-64.243360","-27º43'50""","-64º14'36""",INDEC
"12798",MULTIPOINT(-64.1931219557902 -27.6538108663232),"86",Santiago del Estero,Banda,"86035130",Simbolar,Localidad simple,"0974",Simbolar,"866063",Estación Simbolar,"-27.653811","-64.193122","-27º39'14""","-64º11'35""",INDEC
"12799",MULTIPOINT(-64.167153232815 -27.6966743708812),"86",Santiago del Estero,Banda,"86035140",Tramo 16,Localidad simple,"4215",Tramo 16,"860000",sin gobierno local,"-27.696674","-64.167153","-27º41'48""","-64º10' 2""",INDEC
"12800",MULTIPOINT(-64.1184987028207 -27.7211815580682),"86",Santiago del Estero,Banda,"86035150",Tramo 20,Localidad simple,"4252",Tramo 20,"860000",sin gobierno local,"-27.721182","-64.118499","-27º43'16""","-64º 7' 7""",INDEC
"12806",MULTIPOINT(-64.295232224292 -27.385665157598),"86",Santiago del Estero,Banda,"86035070",Huyamampa,Localidad simple,"4260",Huyamampa,"860000",sin gobierno local,"-27.385665","-64.295232","-27º23' 8""","-64º17'43""",INDEC
"12812",MULTIPOINT(-62.1265995234417 -28.9883385421435),"86",Santiago del Estero,Belgrano,"86042040",Guardia Escolta,Localidad simple,"1602",Guardia Escolta,"866084",Guardia Escolta,"-28.988339","-62.126600","-28º59'18""","-62º 7'36""",INDEC
"12814",MULTIPOINT(-61.8575926545697 -28.8642746592748),"86",Santiago del Estero,Belgrano,"86042020",Cuatro Bocas,Localidad simple,"6915",Cuatro Bocas,"866385",Cuatro Bocas,"-28.864275","-61.857593","-28º51'51""","-61º51'27""",INDEC
"12816",MULTIPOINT(-62.2690252706593 -28.8880917336272),"86",Santiago del Estero,Belgrano,"86042010",Bandera,Localidad simple,"0556",Bandera,"860049",Bandera,"-28.888092","-62.269025","-28º53'17""","-62º16' 8""",INDEC
"12818",MULTIPOINT(-61.9344762646139 -29.1274713887712),"86",Santiago del Estero,Belgrano,"86042030",Fortín Inca,Localidad simple,"4207",Fortín Inca,"866077",Fortín Inca,"-29.127471","-61.934476","-29º 7'39""","-61º56' 4""",INDEC
"12829",MULTIPOINT(-64.230309872918 -27.9093179145407),"86",Santiago del Estero,Capital,"86049130",Yanda,Localidad simple,"4244",Yanda,"860000",sin gobierno local,"-27.909318","-64.230310","-27º54'34""","-64º13'49""",INDEC
"12834",MULTIPOINT(-64.3653850950791 -27.6761491649298),"86",Santiago del Estero,Capital,"86049070",Morales,Localidad simple,"6920",Morales,"860000",sin gobierno local,"-27.676149","-64.365385","-27º40'34""","-64º21'55""",INDEC
"12835",MULTIPOINT(-64.3785938772565 -27.6630844208093),"86",Santiago del Estero,Capital,"86049080",Puesto de San Antonio,Localidad simple,"6921",Puesto de San Antonio,"860000",sin gobierno local,"-27.663084","-64.378594","-27º39'47""","-64º22'43""",INDEC
"12836",MULTIPOINT(-64.2189999999978 -27.9490887999991),"86",Santiago del Estero,Capital,"86049100",Santa María,Localidad simple,"4221",Santa María,"860000",sin gobierno local,"-27.949089","-64.219000","-27º56'57""","-64º13' 8""",INDEC
"12837",MULTIPOINT(-64.3312874582585 -27.7146470173219),"86",Santiago del Estero,Capital,"86049010",El Deán,Localidad simple,"6925",El Deán,"860000",sin gobierno local,"-27.714647","-64.331287","-27º42'53""","-64º19'53""",INDEC
